"Defunciones según edad, por sexo y concejo de residencia"

"Ámbito territorial";"2010 TOTAL Ambos sexos";"2010 TOTAL Hombres";"2010 TOTAL Mujeres";"2010 Menos de 1 año Ambos sexos";"2010 Menos de 1 año Hombres";"2010 Menos de 1 año Mujeres";"2010 1-9 Ambos sexos";"2010 1-9 Hombres";"2010 1-9 Mujeres";"2010 10-19 Ambos sexos";"2010 10-19 Hombres";"2010 10-19 Mujeres";"2010 20-29 Ambos sexos";"2010 20-29 Hombres";"2010 20-29 Mujeres";"2010 30-39 Ambos sexos";"2010 30-39 Hombres";"2010 30-39 Mujeres";"2010 40-49 Ambos sexos";"2010 40-49 Hombres";"2010 40-49 Mujeres";"2010 50-59 Ambos sexos";"2010 50-59 Hombres";"2010 50-59 Mujeres";"2010 60-69 Ambos sexos";"2010 60-69 Hombres";"2010 60-69 Mujeres";"2010 70-79 Ambos sexos";"2010 70-79 Hombres";"2010 70-79 Mujeres";"2010 80-89 Ambos sexos";"2010 80-89 Hombres";"2010 80-89 Mujeres";"2010 90-99 Ambos sexos";"2010 90-99 Hombres";"2010 90-99 Mujeres";"2010 100 y más Ambos sexos";"2010 100 y más Hombres";"2010 100 y más Mujeres";"2011 TOTAL Ambos sexos";"2011 TOTAL Hombres";"2011 TOTAL Mujeres";"2011 Menos de 1 año Ambos sexos";"2011 Menos de 1 año Hombres";"2011 Menos de 1 año Mujeres";"2011 1-9 Ambos sexos";"2011 1-9 Hombres";"2011 1-9 Mujeres";"2011 10-19 Ambos sexos";"2011 10-19 Hombres";"2011 10-19 Mujeres";"2011 20-29 Ambos sexos";"2011 20-29 Hombres";"2011 20-29 Mujeres";"2011 30-39 Ambos sexos";"2011 30-39 Hombres";"2011 30-39 Mujeres";"2011 40-49 Ambos sexos";"2011 40-49 Hombres";"2011 40-49 Mujeres";"2011 50-59 Ambos sexos";"2011 50-59 Hombres";"2011 50-59 Mujeres";"2011 60-69 Ambos sexos";"2011 60-69 Hombres";"2011 60-69 Mujeres";"2011 70-79 Ambos sexos";"2011 70-79 Hombres";"2011 70-79 Mujeres";"2011 80-89 Ambos sexos";"2011 80-89 Hombres";"2011 80-89 Mujeres";"2011 90-99 Ambos sexos";"2011 90-99 Hombres";"2011 90-99 Mujeres";"2011 100 y más Ambos sexos";"2011 100 y más Hombres";"2011 100 y más Mujeres";"2012 TOTAL Ambos sexos";"2012 TOTAL Hombres";"2012 TOTAL Mujeres";"2012 Menos de 1 año Ambos sexos";"2012 Menos de 1 año Hombres";"2012 Menos de 1 año Mujeres";"2012 1-9 Ambos sexos";"2012 1-9 Hombres";"2012 1-9 Mujeres";"2012 10-19 Ambos sexos";"2012 10-19 Hombres";"2012 10-19 Mujeres";"2012 20-29 Ambos sexos";"2012 20-29 Hombres";"2012 20-29 Mujeres";"2012 30-39 Ambos sexos";"2012 30-39 Hombres";"2012 30-39 Mujeres";"2012 40-49 Ambos sexos";"2012 40-49 Hombres";"2012 40-49 Mujeres";"2012 50-59 Ambos sexos";"2012 50-59 Hombres";"2012 50-59 Mujeres";"2012 60-69 Ambos sexos";"2012 60-69 Hombres";"2012 60-69 Mujeres";"2012 70-79 Ambos sexos";"2012 70-79 Hombres";"2012 70-79 Mujeres";"2012 80-89 Ambos sexos";"2012 80-89 Hombres";"2012 80-89 Mujeres";"2012 90-99 Ambos sexos";"2012 90-99 Hombres";"2012 90-99 Mujeres";"2012 100 y más Ambos sexos";"2012 100 y más Hombres";"2012 100 y más Mujeres";"2013 TOTAL Ambos sexos";"2013 TOTAL Hombres";"2013 TOTAL Mujeres";"2013 Menos de 1 año Ambos sexos";"2013 Menos de 1 año Hombres";"2013 Menos de 1 año Mujeres";"2013 1-9 Ambos sexos";"2013 1-9 Hombres";"2013 1-9 Mujeres";"2013 10-19 Ambos sexos";"2013 10-19 Hombres";"2013 10-19 Mujeres";"2013 20-29 Ambos sexos";"2013 20-29 Hombres";"2013 20-29 Mujeres";"2013 30-39 Ambos sexos";"2013 30-39 Hombres";"2013 30-39 Mujeres";"2013 40-49 Ambos sexos";"2013 40-49 Hombres";"2013 40-49 Mujeres";"2013 50-59 Ambos sexos";"2013 50-59 Hombres";"2013 50-59 Mujeres";"2013 60-69 Ambos sexos";"2013 60-69 Hombres";"2013 60-69 Mujeres";"2013 70-79 Ambos sexos";"2013 70-79 Hombres";"2013 70-79 Mujeres";"2013 80-89 Ambos sexos";"2013 80-89 Hombres";"2013 80-89 Mujeres";"2013 90-99 Ambos sexos";"2013 90-99 Hombres";"2013 90-99 Mujeres";"2013 100 y más Ambos sexos";"2013 100 y más Hombres";"2013 100 y más Mujeres";"2014 TOTAL Ambos sexos";"2014 TOTAL Hombres";"2014 TOTAL Mujeres";"2014 Menos de 1 año Ambos sexos";"2014 Menos de 1 año Hombres";"2014 Menos de 1 año Mujeres";"2014 1-9 Ambos sexos";"2014 1-9 Hombres";"2014 1-9 Mujeres";"2014 10-19 Ambos sexos";"2014 10-19 Hombres";"2014 10-19 Mujeres";"2014 20-29 Ambos sexos";"2014 20-29 Hombres";"2014 20-29 Mujeres";"2014 30-39 Ambos sexos";"2014 30-39 Hombres";"2014 30-39 Mujeres";"2014 40-49 Ambos sexos";"2014 40-49 Hombres";"2014 40-49 Mujeres";"2014 50-59 Ambos sexos";"2014 50-59 Hombres";"2014 50-59 Mujeres";"2014 60-69 Ambos sexos";"2014 60-69 Hombres";"2014 60-69 Mujeres";"2014 70-79 Ambos sexos";"2014 70-79 Hombres";"2014 70-79 Mujeres";"2014 80-89 Ambos sexos";"2014 80-89 Hombres";"2014 80-89 Mujeres";"2014 90-99 Ambos sexos";"2014 90-99 Hombres";"2014 90-99 Mujeres";"2014 100 y más Ambos sexos";"2014 100 y más Hombres";"2014 100 y más Mujeres";"2015 TOTAL Ambos sexos";"2015 TOTAL Hombres";"2015 TOTAL Mujeres";"2015 Menos de 1 año Ambos sexos";"2015 Menos de 1 año Hombres";"2015 Menos de 1 año Mujeres";"2015 1-9 Ambos sexos";"2015 1-9 Hombres";"2015 1-9 Mujeres";"2015 10-19 Ambos sexos";"2015 10-19 Hombres";"2015 10-19 Mujeres";"2015 20-29 Ambos sexos";"2015 20-29 Hombres";"2015 20-29 Mujeres";"2015 30-39 Ambos sexos";"2015 30-39 Hombres";"2015 30-39 Mujeres";"2015 40-49 Ambos sexos";"2015 40-49 Hombres";"2015 40-49 Mujeres";"2015 50-59 Ambos sexos";"2015 50-59 Hombres";"2015 50-59 Mujeres";"2015 60-69 Ambos sexos";"2015 60-69 Hombres";"2015 60-69 Mujeres";"2015 70-79 Ambos sexos";"2015 70-79 Hombres";"2015 70-79 Mujeres";"2015 80-89 Ambos sexos";"2015 80-89 Hombres";"2015 80-89 Mujeres";"2015 90-99 Ambos sexos";"2015 90-99 Hombres";"2015 90-99 Mujeres";"2015 100 y más Ambos sexos";"2015 100 y más Hombres";"2015 100 y más Mujeres";"2016 TOTAL Ambos sexos";"2016 TOTAL Hombres";"2016 TOTAL Mujeres";"2016 Menos de 1 año Ambos sexos";"2016 Menos de 1 año Hombres";"2016 Menos de 1 año Mujeres";"2016 1-9 Ambos sexos";"2016 1-9 Hombres";"2016 1-9 Mujeres";"2016 10-19 Ambos sexos";"2016 10-19 Hombres";"2016 10-19 Mujeres";"2016 20-29 Ambos sexos";"2016 20-29 Hombres";"2016 20-29 Mujeres";"2016 30-39 Ambos sexos";"2016 30-39 Hombres";"2016 30-39 Mujeres";"2016 40-49 Ambos sexos";"2016 40-49 Hombres";"2016 40-49 Mujeres";"2016 50-59 Ambos sexos";"2016 50-59 Hombres";"2016 50-59 Mujeres";"2016 60-69 Ambos sexos";"2016 60-69 Hombres";"2016 60-69 Mujeres";"2016 70-79 Ambos sexos";"2016 70-79 Hombres";"2016 70-79 Mujeres";"2016 80-89 Ambos sexos";"2016 80-89 Hombres";"2016 80-89 Mujeres";"2016 90-99 Ambos sexos";"2016 90-99 Hombres";"2016 90-99 Mujeres";"2016 100 y más Ambos sexos";"2016 100 y más Hombres";"2016 100 y más Mujeres";"2017 TOTAL Ambos sexos";"2017 TOTAL Hombres";"2017 TOTAL Mujeres";"2017 Menos de 1 año Ambos sexos";"2017 Menos de 1 año Hombres";"2017 Menos de 1 año Mujeres";"2017 1-9 Ambos sexos";"2017 1-9 Hombres";"2017 1-9 Mujeres";"2017 10-19 Ambos sexos";"2017 10-19 Hombres";"2017 10-19 Mujeres";"2017 20-29 Ambos sexos";"2017 20-29 Hombres";"2017 20-29 Mujeres";"2017 30-39 Ambos sexos";"2017 30-39 Hombres";"2017 30-39 Mujeres";"2017 40-49 Ambos sexos";"2017 40-49 Hombres";"2017 40-49 Mujeres";"2017 50-59 Ambos sexos";"2017 50-59 Hombres";"2017 50-59 Mujeres";"2017 60-69 Ambos sexos";"2017 60-69 Hombres";"2017 60-69 Mujeres";"2017 70-79 Ambos sexos";"2017 70-79 Hombres";"2017 70-79 Mujeres";"2017 80-89 Ambos sexos";"2017 80-89 Hombres";"2017 80-89 Mujeres";"2017 90-99 Ambos sexos";"2017 90-99 Hombres";"2017 90-99 Mujeres";"2017 100 y más Ambos sexos";"2017 100 y más Hombres";"2017 100 y más Mujeres";"2018 TOTAL Ambos sexos";"2018 TOTAL Hombres";"2018 TOTAL Mujeres";"2018 Menos de 1 año Ambos sexos";"2018 Menos de 1 año Hombres";"2018 Menos de 1 año Mujeres";"2018 1-9 Ambos sexos";"2018 1-9 Hombres";"2018 1-9 Mujeres";"2018 10-19 Ambos sexos";"2018 10-19 Hombres";"2018 10-19 Mujeres";"2018 20-29 Ambos sexos";"2018 20-29 Hombres";"2018 20-29 Mujeres";"2018 30-39 Ambos sexos";"2018 30-39 Hombres";"2018 30-39 Mujeres";"2018 40-49 Ambos sexos";"2018 40-49 Hombres";"2018 40-49 Mujeres";"2018 50-59 Ambos sexos";"2018 50-59 Hombres";"2018 50-59 Mujeres";"2018 60-69 Ambos sexos";"2018 60-69 Hombres";"2018 60-69 Mujeres";"2018 70-79 Ambos sexos";"2018 70-79 Hombres";"2018 70-79 Mujeres";"2018 80-89 Ambos sexos";"2018 80-89 Hombres";"2018 80-89 Mujeres";"2018 90-99 Ambos sexos";"2018 90-99 Hombres";"2018 90-99 Mujeres";"2018 100 y más Ambos sexos";"2018 100 y más Hombres";"2018 100 y más Mujeres";"2019 TOTAL Ambos sexos";"2019 TOTAL Hombres";"2019 TOTAL Mujeres";"2019 Menos de 1 año Ambos sexos";"2019 Menos de 1 año Hombres";"2019 Menos de 1 año Mujeres";"2019 1-9 Ambos sexos";"2019 1-9 Hombres";"2019 1-9 Mujeres";"2019 10-19 Ambos sexos";"2019 10-19 Hombres";"2019 10-19 Mujeres";"2019 20-29 Ambos sexos";"2019 20-29 Hombres";"2019 20-29 Mujeres";"2019 30-39 Ambos sexos";"2019 30-39 Hombres";"2019 30-39 Mujeres";"2019 40-49 Ambos sexos";"2019 40-49 Hombres";"2019 40-49 Mujeres";"2019 50-59 Ambos sexos";"2019 50-59 Hombres";"2019 50-59 Mujeres";"2019 60-69 Ambos sexos";"2019 60-69 Hombres";"2019 60-69 Mujeres";"2019 70-79 Ambos sexos";"2019 70-79 Hombres";"2019 70-79 Mujeres";"2019 80-89 Ambos sexos";"2019 80-89 Hombres";"2019 80-89 Mujeres";"2019 90-99 Ambos sexos";"2019 90-99 Hombres";"2019 90-99 Mujeres";"2019 100 y más Ambos sexos";"2019 100 y más Hombres";"2019 100 y más Mujeres";"2020 TOTAL Ambos sexos";"2020 TOTAL Hombres";"2020 TOTAL Mujeres";"2020 Menos de 1 año Ambos sexos";"2020 Menos de 1 año Hombres";"2020 Menos de 1 año Mujeres";"2020 1-9 Ambos sexos";"2020 1-9 Hombres";"2020 1-9 Mujeres";"2020 10-19 Ambos sexos";"2020 10-19 Hombres";"2020 10-19 Mujeres";"2020 20-29 Ambos sexos";"2020 20-29 Hombres";"2020 20-29 Mujeres";"2020 30-39 Ambos sexos";"2020 30-39 Hombres";"2020 30-39 Mujeres";"2020 40-49 Ambos sexos";"2020 40-49 Hombres";"2020 40-49 Mujeres";"2020 50-59 Ambos sexos";"2020 50-59 Hombres";"2020 50-59 Mujeres";"2020 60-69 Ambos sexos";"2020 60-69 Hombres";"2020 60-69 Mujeres";"2020 70-79 Ambos sexos";"2020 70-79 Hombres";"2020 70-79 Mujeres";"2020 80-89 Ambos sexos";"2020 80-89 Hombres";"2020 80-89 Mujeres";"2020 90-99 Ambos sexos";"2020 90-99 Hombres";"2020 90-99 Mujeres";"2020 100 y más Ambos sexos";"2020 100 y más Hombres";"2020 100 y más Mujeres";"2021 TOTAL Ambos sexos";"2021 TOTAL Hombres";"2021 TOTAL Mujeres";"2021 Menos de 1 año Ambos sexos";"2021 Menos de 1 año Hombres";"2021 Menos de 1 año Mujeres";"2021 1-9 Ambos sexos";"2021 1-9 Hombres";"2021 1-9 Mujeres";"2021 10-19 Ambos sexos";"2021 10-19 Hombres";"2021 10-19 Mujeres";"2021 20-29 Ambos sexos";"2021 20-29 Hombres";"2021 20-29 Mujeres";"2021 30-39 Ambos sexos";"2021 30-39 Hombres";"2021 30-39 Mujeres";"2021 40-49 Ambos sexos";"2021 40-49 Hombres";"2021 40-49 Mujeres";"2021 50-59 Ambos sexos";"2021 50-59 Hombres";"2021 50-59 Mujeres";"2021 60-69 Ambos sexos";"2021 60-69 Hombres";"2021 60-69 Mujeres";"2021 70-79 Ambos sexos";"2021 70-79 Hombres";"2021 70-79 Mujeres";"2021 80-89 Ambos sexos";"2021 80-89 Hombres";"2021 80-89 Mujeres";"2021 90-99 Ambos sexos";"2021 90-99 Hombres";"2021 90-99 Mujeres";"2021 100 y más Ambos sexos";"2021 100 y más Hombres";"2021 100 y más Mujeres";"2022 TOTAL Ambos sexos";"2022 TOTAL Hombres";"2022 TOTAL Mujeres";"2022 Menos de 1 año Ambos sexos";"2022 Menos de 1 año Hombres";"2022 Menos de 1 año Mujeres";"2022 1-9 Ambos sexos";"2022 1-9 Hombres";"2022 1-9 Mujeres";"2022 10-19 Ambos sexos";"2022 10-19 Hombres";"2022 10-19 Mujeres";"2022 20-29 Ambos sexos";"2022 20-29 Hombres";"2022 20-29 Mujeres";"2022 30-39 Ambos sexos";"2022 30-39 Hombres";"2022 30-39 Mujeres";"2022 40-49 Ambos sexos";"2022 40-49 Hombres";"2022 40-49 Mujeres";"2022 50-59 Ambos sexos";"2022 50-59 Hombres";"2022 50-59 Mujeres";"2022 60-69 Ambos sexos";"2022 60-69 Hombres";"2022 60-69 Mujeres";"2022 70-79 Ambos sexos";"2022 70-79 Hombres";"2022 70-79 Mujeres";"2022 80-89 Ambos sexos";"2022 80-89 Hombres";"2022 80-89 Mujeres";"2022 90-99 Ambos sexos";"2022 90-99 Hombres";"2022 90-99 Mujeres";"2022 100 y más Ambos sexos";"2022 100 y más Hombres";"2022 100 y más Mujeres";"2023 TOTAL Ambos sexos";"2023 TOTAL Hombres";"2023 TOTAL Mujeres";"2023 Menos de 1 año Ambos sexos";"2023 Menos de 1 año Hombres";"2023 Menos de 1 año Mujeres";"2023 1-9 Ambos sexos";"2023 1-9 Hombres";"2023 1-9 Mujeres";"2023 10-19 Ambos sexos";"2023 10-19 Hombres";"2023 10-19 Mujeres";"2023 20-29 Ambos sexos";"2023 20-29 Hombres";"2023 20-29 Mujeres";"2023 30-39 Ambos sexos";"2023 30-39 Hombres";"2023 30-39 Mujeres";"2023 40-49 Ambos sexos";"2023 40-49 Hombres";"2023 40-49 Mujeres";"2023 50-59 Ambos sexos";"2023 50-59 Hombres";"2023 50-59 Mujeres";"2023 60-69 Ambos sexos";"2023 60-69 Hombres";"2023 60-69 Mujeres";"2023 70-79 Ambos sexos";"2023 70-79 Hombres";"2023 70-79 Mujeres";"2023 80-89 Ambos sexos";"2023 80-89 Hombres";"2023 80-89 Mujeres";"2023 90-99 Ambos sexos";"2023 90-99 Hombres";"2023 90-99 Mujeres";"2023 100 y más Ambos sexos";"2023 100 y más Hombres";"2023 100 y más Mujeres";"2024 TOTAL Ambos sexos";"2024 TOTAL Hombres";"2024 TOTAL Mujeres";"2024 Menos de 1 año Ambos sexos";"2024 Menos de 1 año Hombres";"2024 Menos de 1 año Mujeres";"2024 1-9 Ambos sexos";"2024 1-9 Hombres";"2024 1-9 Mujeres";"2024 10-19 Ambos sexos";"2024 10-19 Hombres";"2024 10-19 Mujeres";"2024 20-29 Ambos sexos";"2024 20-29 Hombres";"2024 20-29 Mujeres";"2024 30-39 Ambos sexos";"2024 30-39 Hombres";"2024 30-39 Mujeres";"2024 40-49 Ambos sexos";"2024 40-49 Hombres";"2024 40-49 Mujeres";"2024 50-59 Ambos sexos";"2024 50-59 Hombres";"2024 50-59 Mujeres";"2024 60-69 Ambos sexos";"2024 60-69 Hombres";"2024 60-69 Mujeres";"2024 70-79 Ambos sexos";"2024 70-79 Hombres";"2024 70-79 Mujeres";"2024 80-89 Ambos sexos";"2024 80-89 Hombres";"2024 80-89 Mujeres";"2024 90-99 Ambos sexos";"2024 90-99 Hombres";"2024 90-99 Mujeres";"2024 100 y más Ambos sexos";"2024 100 y más Hombres";"2024 100 y más Mujeres"
"33002 Aller";192;104;88;0;0;0;0;0;0;1;1;0;0;0;0;3;3;0;7;6;1;6;3;3;22;14;8;42;32;10;80;39;41;28;5;23;3;1;2;173;90;83;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;2;4;12;11;1;11;8;3;34;21;13;74;38;36;35;9;26;0;0;0;188;89;99;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;3;0;3;12;7;5;16;13;3;32;22;10;84;35;49;38;12;26;2;0;2;198;93;105;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;5;4;1;12;7;5;12;10;2;32;17;15;97;46;51;35;8;27;4;0;4;168;85;83;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;7;6;1;17;13;4;21;10;11;77;40;37;42;13;29;1;1;0;210;99;111;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;5;4;1;9;8;1;12;7;5;34;21;13;94;44;50;53;12;41;0;0;0;245;121;124;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;2;2;0;10;8;2;24;20;4;35;27;8;111;46;65;61;17;44;0;0;0;180;82;98;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;3;2;1;17;11;6;20;13;7;94;44;50;43;10;33;1;0;1;193;98;95;0;0;0;0;0;0;1;0;1;2;1;1;2;1;1;0;0;0;4;2;2;16;13;3;27;14;13;76;38;38;62;28;34;3;1;2;174;91;83;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;7;5;2;24;21;3;26;16;10;73;35;38;41;13;28;1;0;1;213;102;111;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;2;1;9;8;1;18;15;3;34;24;10;69;32;37;76;21;55;3;0;3;206;97;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;13;11;2;26;20;6;26;22;4;70;23;47;65;19;46;5;1;4;195;96;99;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;5;3;2;20;16;4;43;29;14;66;32;34;58;15;43;1;0;1;180;74;106;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;2;2;4;2;2;19;13;6;31;16;15;63;28;35;57;12;45;1;0;1;175;91;84;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;8;6;2;23;17;6;25;19;6;58;26;32;52;19;33;6;2;4
