"Urbana. Parcelas y superficie"

"Ámbito territorial";"2006 TOTAL PARCELAS";"2006 EDIFICADAS";"2006    Edificadas 0 - 0,01ha";"2006    Edificadas 0,0101 - 0,05ha";"2006    Edificadas 0,0501 - 0,1ha";"2006    Edificadas 0,1001 - 1ha";"2006    Edificadas más de 1ha.";"2006 SIN EDIFICAR";"2006    Sin edificar 0 - 0,01ha";"2006    Sin edificar 0,0101 - 0,05ha";"2006    Sin edificar 0,0501 - 0,1ha";"2006    Sin edificar 0,1001 - 1ha";"2006    Sin edificar más de 1ha";"2006 SUPERFICIE TOTAL (ha)";"2006    Edificadas (ha)";"2006    Sin edificar (ha)";"2007 TOTAL PARCELAS";"2007 EDIFICADAS";"2007    Edificadas 0 - 0,01ha";"2007    Edificadas 0,0101 - 0,05ha";"2007    Edificadas 0,0501 - 0,1ha";"2007    Edificadas 0,1001 - 1ha";"2007    Edificadas más de 1ha.";"2007 SIN EDIFICAR";"2007    Sin edificar 0 - 0,01ha";"2007    Sin edificar 0,0101 - 0,05ha";"2007    Sin edificar 0,0501 - 0,1ha";"2007    Sin edificar 0,1001 - 1ha";"2007    Sin edificar más de 1ha";"2007 SUPERFICIE TOTAL (ha)";"2007    Edificadas (ha)";"2007    Sin edificar (ha)";"2008 TOTAL PARCELAS";"2008 EDIFICADAS";"2008    Edificadas 0 - 0,01ha";"2008    Edificadas 0,0101 - 0,05ha";"2008    Edificadas 0,0501 - 0,1ha";"2008    Edificadas 0,1001 - 1ha";"2008    Edificadas más de 1ha.";"2008 SIN EDIFICAR";"2008    Sin edificar 0 - 0,01ha";"2008    Sin edificar 0,0101 - 0,05ha";"2008    Sin edificar 0,0501 - 0,1ha";"2008    Sin edificar 0,1001 - 1ha";"2008    Sin edificar más de 1ha";"2008 SUPERFICIE TOTAL (ha)";"2008    Edificadas (ha)";"2008    Sin edificar (ha)";"2009 TOTAL PARCELAS";"2009 EDIFICADAS";"2009    Edificadas 0 - 0,01ha";"2009    Edificadas 0,0101 - 0,05ha";"2009    Edificadas 0,0501 - 0,1ha";"2009    Edificadas 0,1001 - 1ha";"2009    Edificadas más de 1ha.";"2009 SIN EDIFICAR";"2009    Sin edificar 0 - 0,01ha";"2009    Sin edificar 0,0101 - 0,05ha";"2009    Sin edificar 0,0501 - 0,1ha";"2009    Sin edificar 0,1001 - 1ha";"2009    Sin edificar más de 1ha";"2009 SUPERFICIE TOTAL (ha)";"2009    Edificadas (ha)";"2009    Sin edificar (ha)";"2010 TOTAL PARCELAS";"2010 EDIFICADAS";"2010    Edificadas 0 - 0,01ha";"2010    Edificadas 0,0101 - 0,05ha";"2010    Edificadas 0,0501 - 0,1ha";"2010    Edificadas 0,1001 - 1ha";"2010    Edificadas más de 1ha.";"2010 SIN EDIFICAR";"2010    Sin edificar 0 - 0,01ha";"2010    Sin edificar 0,0101 - 0,05ha";"2010    Sin edificar 0,0501 - 0,1ha";"2010    Sin edificar 0,1001 - 1ha";"2010    Sin edificar más de 1ha";"2010 SUPERFICIE TOTAL (ha)";"2010    Edificadas (ha)";"2010    Sin edificar (ha)";"2011 TOTAL PARCELAS";"2011 EDIFICADAS";"2011    Edificadas 0 - 0,01ha";"2011    Edificadas 0,0101 - 0,05ha";"2011    Edificadas 0,0501 - 0,1ha";"2011    Edificadas 0,1001 - 1ha";"2011    Edificadas más de 1ha.";"2011 SIN EDIFICAR";"2011    Sin edificar 0 - 0,01ha";"2011    Sin edificar 0,0101 - 0,05ha";"2011    Sin edificar 0,0501 - 0,1ha";"2011    Sin edificar 0,1001 - 1ha";"2011    Sin edificar más de 1ha";"2011 SUPERFICIE TOTAL (ha)";"2011    Edificadas (ha)";"2011    Sin edificar (ha)";"2012 TOTAL PARCELAS";"2012 EDIFICADAS";"2012    Edificadas 0 - 0,01ha";"2012    Edificadas 0,0101 - 0,05ha";"2012    Edificadas 0,0501 - 0,1ha";"2012    Edificadas 0,1001 - 1ha";"2012    Edificadas más de 1ha.";"2012 SIN EDIFICAR";"2012    Sin edificar 0 - 0,01ha";"2012    Sin edificar 0,0101 - 0,05ha";"2012    Sin edificar 0,0501 - 0,1ha";"2012    Sin edificar 0,1001 - 1ha";"2012    Sin edificar más de 1ha";"2012 SUPERFICIE TOTAL (ha)";"2012    Edificadas (ha)";"2012    Sin edificar (ha)";"2013 TOTAL PARCELAS";"2013 EDIFICADAS";"2013    Edificadas 0 - 0,01ha";"2013    Edificadas 0,0101 - 0,05ha";"2013    Edificadas 0,0501 - 0,1ha";"2013    Edificadas 0,1001 - 1ha";"2013    Edificadas más de 1ha.";"2013 SIN EDIFICAR";"2013    Sin edificar 0 - 0,01ha";"2013    Sin edificar 0,0101 - 0,05ha";"2013    Sin edificar 0,0501 - 0,1ha";"2013    Sin edificar 0,1001 - 1ha";"2013    Sin edificar más de 1ha";"2013 SUPERFICIE TOTAL (ha)";"2013    Edificadas (ha)";"2013    Sin edificar (ha)";"2014 TOTAL PARCELAS";"2014 EDIFICADAS";"2014    Edificadas 0 - 0,01ha";"2014    Edificadas 0,0101 - 0,05ha";"2014    Edificadas 0,0501 - 0,1ha";"2014    Edificadas 0,1001 - 1ha";"2014    Edificadas más de 1ha.";"2014 SIN EDIFICAR";"2014    Sin edificar 0 - 0,01ha";"2014    Sin edificar 0,0101 - 0,05ha";"2014    Sin edificar 0,0501 - 0,1ha";"2014    Sin edificar 0,1001 - 1ha";"2014    Sin edificar más de 1ha";"2014 SUPERFICIE TOTAL (ha)";"2014    Edificadas (ha)";"2014    Sin edificar (ha)";"2015 TOTAL PARCELAS";"2015 EDIFICADAS";"2015    Edificadas 0 - 0,01ha";"2015    Edificadas 0,0101 - 0,05ha";"2015    Edificadas 0,0501 - 0,1ha";"2015    Edificadas 0,1001 - 1ha";"2015    Edificadas más de 1ha.";"2015 SIN EDIFICAR";"2015    Sin edificar 0 - 0,01ha";"2015    Sin edificar 0,0101 - 0,05ha";"2015    Sin edificar 0,0501 - 0,1ha";"2015    Sin edificar 0,1001 - 1ha";"2015    Sin edificar más de 1ha";"2015 SUPERFICIE TOTAL (ha)";"2015    Edificadas (ha)";"2015    Sin edificar (ha)";"2016 TOTAL PARCELAS";"2016 EDIFICADAS";"2016    Edificadas 0 - 0,01ha";"2016    Edificadas 0,0101 - 0,05ha";"2016    Edificadas 0,0501 - 0,1ha";"2016    Edificadas 0,1001 - 1ha";"2016    Edificadas más de 1ha.";"2016 SIN EDIFICAR";"2016    Sin edificar 0 - 0,01ha";"2016    Sin edificar 0,0101 - 0,05ha";"2016    Sin edificar 0,0501 - 0,1ha";"2016    Sin edificar 0,1001 - 1ha";"2016    Sin edificar más de 1ha";"2016 SUPERFICIE TOTAL (ha)";"2016    Edificadas (ha)";"2016    Sin edificar (ha)";"2017 TOTAL PARCELAS";"2017 EDIFICADAS";"2017    Edificadas 0 - 0,01ha";"2017    Edificadas 0,0101 - 0,05ha";"2017    Edificadas 0,0501 - 0,1ha";"2017    Edificadas 0,1001 - 1ha";"2017    Edificadas más de 1ha.";"2017 SIN EDIFICAR";"2017    Sin edificar 0 - 0,01ha";"2017    Sin edificar 0,0101 - 0,05ha";"2017    Sin edificar 0,0501 - 0,1ha";"2017    Sin edificar 0,1001 - 1ha";"2017    Sin edificar más de 1ha";"2017 SUPERFICIE TOTAL (ha)";"2017    Edificadas (ha)";"2017    Sin edificar (ha)";"2018 TOTAL PARCELAS";"2018 EDIFICADAS";"2018    Edificadas 0 - 0,01ha";"2018    Edificadas 0,0101 - 0,05ha";"2018    Edificadas 0,0501 - 0,1ha";"2018    Edificadas 0,1001 - 1ha";"2018    Edificadas más de 1ha.";"2018 SIN EDIFICAR";"2018    Sin edificar 0 - 0,01ha";"2018    Sin edificar 0,0101 - 0,05ha";"2018    Sin edificar 0,0501 - 0,1ha";"2018    Sin edificar 0,1001 - 1ha";"2018    Sin edificar más de 1ha";"2018 SUPERFICIE TOTAL (ha)";"2018    Edificadas (ha)";"2018    Sin edificar (ha)";"2019 TOTAL PARCELAS";"2019 EDIFICADAS";"2019    Edificadas 0 - 0,01ha";"2019    Edificadas 0,0101 - 0,05ha";"2019    Edificadas 0,0501 - 0,1ha";"2019    Edificadas 0,1001 - 1ha";"2019    Edificadas más de 1ha.";"2019 SIN EDIFICAR";"2019    Sin edificar 0 - 0,01ha";"2019    Sin edificar 0,0101 - 0,05ha";"2019    Sin edificar 0,0501 - 0,1ha";"2019    Sin edificar 0,1001 - 1ha";"2019    Sin edificar más de 1ha";"2019 SUPERFICIE TOTAL (ha)";"2019    Edificadas (ha)";"2019    Sin edificar (ha)";"2020 TOTAL PARCELAS";"2020 EDIFICADAS";"2020    Edificadas 0 - 0,01ha";"2020    Edificadas 0,0101 - 0,05ha";"2020    Edificadas 0,0501 - 0,1ha";"2020    Edificadas 0,1001 - 1ha";"2020    Edificadas más de 1ha.";"2020 SIN EDIFICAR";"2020    Sin edificar 0 - 0,01ha";"2020    Sin edificar 0,0101 - 0,05ha";"2020    Sin edificar 0,0501 - 0,1ha";"2020    Sin edificar 0,1001 - 1ha";"2020    Sin edificar más de 1ha";"2020 SUPERFICIE TOTAL (ha)";"2020    Edificadas (ha)";"2020    Sin edificar (ha)";"2021 TOTAL PARCELAS";"2021 EDIFICADAS";"2021    Edificadas 0 - 0,01ha";"2021    Edificadas 0,0101 - 0,05ha";"2021    Edificadas 0,0501 - 0,1ha";"2021    Edificadas 0,1001 - 1ha";"2021    Edificadas más de 1ha.";"2021 SIN EDIFICAR";"2021    Sin edificar 0 - 0,01ha";"2021    Sin edificar 0,0101 - 0,05ha";"2021    Sin edificar 0,0501 - 0,1ha";"2021    Sin edificar 0,1001 - 1ha";"2021    Sin edificar más de 1ha";"2021 SUPERFICIE TOTAL (ha)";"2021    Edificadas (ha)";"2021    Sin edificar (ha)";"2022 TOTAL PARCELAS";"2022 EDIFICADAS";"2022    Edificadas 0 - 0,01ha";"2022    Edificadas 0,0101 - 0,05ha";"2022    Edificadas 0,0501 - 0,1ha";"2022    Edificadas 0,1001 - 1ha";"2022    Edificadas más de 1ha.";"2022 SIN EDIFICAR";"2022    Sin edificar 0 - 0,01ha";"2022    Sin edificar 0,0101 - 0,05ha";"2022    Sin edificar 0,0501 - 0,1ha";"2022    Sin edificar 0,1001 - 1ha";"2022    Sin edificar más de 1ha";"2022 SUPERFICIE TOTAL (ha)";"2022    Edificadas (ha)";"2022    Sin edificar (ha)";"2023 TOTAL PARCELAS";"2023 EDIFICADAS";"2023    Edificadas 0 - 0,01ha";"2023    Edificadas 0,0101 - 0,05ha";"2023    Edificadas 0,0501 - 0,1ha";"2023    Edificadas 0,1001 - 1ha";"2023    Edificadas más de 1ha.";"2023 SIN EDIFICAR";"2023    Sin edificar 0 - 0,01ha";"2023    Sin edificar 0,0101 - 0,05ha";"2023    Sin edificar 0,0501 - 0,1ha";"2023    Sin edificar 0,1001 - 1ha";"2023    Sin edificar más de 1ha";"2023 SUPERFICIE TOTAL (ha)";"2023    Edificadas (ha)";"2023    Sin edificar (ha)";"2024 TOTAL PARCELAS";"2024 EDIFICADAS";"2024    Edificadas 0 - 0,01ha";"2024    Edificadas 0,0101 - 0,05ha";"2024    Edificadas 0,0501 - 0,1ha";"2024    Edificadas 0,1001 - 1ha";"2024    Edificadas más de 1ha.";"2024 SIN EDIFICAR";"2024    Sin edificar 0 - 0,01ha";"2024    Sin edificar 0,0101 - 0,05ha";"2024    Sin edificar 0,0501 - 0,1ha";"2024    Sin edificar 0,1001 - 1ha";"2024    Sin edificar más de 1ha";"2024 SUPERFICIE TOTAL (ha)";"2024    Edificadas (ha)";"2024    Sin edificar (ha)"
"33002 Aller";6602;5752;4350;1269;86;42;5;850;324;326;108;82;10;152.46;91.29;61.17;6609;5762;4355;1274;86;42;5;847;323;322;109;83;10;153.13;91.46;61.67;6635;5798;4365;1287;92;49;5;837;322;317;105;83;10;153.77;92.49;61.28;10767;7083;3173;2876;475;502;57;3684;320;1596;829;898;41;514.52;256.82;257.71;11184;7350;3468;2865;476;483;58;3834;368;1689;847;891;39;514.00;255.27;258.73;11306;7429;3540;2873;478;481;57;3877;385;1707;856;890;39;513.74;254.95;258.79;11376;7479;3577;2876;488;480;58;3897;392;1718;859;890;38;515.92;258.60;257.33;11418;7517;3610;2877;492;480;58;3901;396;1717;859;891;38;515.83;258.54;257.29;11441;7532;3625;2880;491;478;58;3909;402;1718;856;895;38;515.35;257.62;257.74;11447;7536;3626;2882;491;480;57;3911;402;1727;851;894;37;513.97;257.33;256.64;11121;7534;3643;2886;483;466;56;3587;407;1597;742;811;30;457.47;248.48;208.99;11181;7560;3678;2882;481;463;56;3621;418;1617;743;813;30;61.85;20.77;41.08;11194;7611;3694;2888;491;481;57;3583;421;1605;736;793;28;457.01;255.06;201.95;11225;7632;3707;2898;489;482;56;3593;430;1605;736;793;29;61.86;20.80;41.07;11236;7639;3715;2897;489;482;56;3597;432;1607;735;794;29;456.75;254.65;202.10;11254;7646;3724;2895;487;484;56;3608;440;1611;734;794;29;456.75;254.83;201.92;11263;7644;3726;2894;485;484;55;3619;446;1615;735;793;30;456.59;254.57;202.02;11275;7650;3734;2892;484;485;55;3625;451;1617;735;792;30;456.59;254.50;202.09;11298;7663;3742;2896;487;483;55;3635;454;1622;736;793;30;456.56;202.32;254.25
